patient,edf_file,edf_path,sampling_rate,n_channels,n_samples,is_good,nan_ratio,flat_ratio,flat_channels,clipped_ratio,mean_amplitude,max_amplitude
chb22,chb22_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_15.edf,256,17,921600,True,0.0,0.0,[],0.0,4.1059454429920114e-05,0.001287619047619
chb22,chb22_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_16.edf,256,17,921600,True,0.0,0.0,[],0.0,3.876953766549354e-05,0.0011598534798534
chb22,chb22_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_17.edf,256,17,921600,True,0.0,0.0,[],0.0,3.39393456919805e-05,0.0013118437118437
chb22,chb22_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_18.edf,256,17,921600,True,0.0,0.0,[],0.0,3.4029876049422616e-05,0.0009777777777777
chb22,chb22_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_19.edf,256,17,921600,True,0.0,0.0,[],0.0,3.2335556248852814e-05,0.001254017094017
chb22,chb22_20.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_20.edf,256,17,921600,True,0.0,0.0,[],0.0,3.572507491600628e-05,0.0011739194139194
chb22,chb22_21.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_21.edf,256,17,921600,True,0.0,0.0,[],0.0,4.047886697770276e-05,0.0014653968253968
chb22,chb22_22.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_22.edf,256,17,921600,True,0.0,0.0,[],0.0,5.1117340411948255e-05,0.0008968986568986
chb22,chb22_23.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_23.edf,256,17,921600,True,0.0,0.0,[],0.0,3.366617477475321e-05,0.0010516239316239
chb22,chb22_24.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_24.edf,256,17,921600,True,0.0,0.0,[],0.0,3.5748513775168186e-05,0.0013681074481074
chb22,chb22_25.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_25.edf,256,17,921600,True,0.0,0.0,[],0.0,3.1930453256801294e-05,0.0012575335775335
chb22,chb22_26.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_26.edf,256,17,921600,True,0.0,0.0,[],0.0,2.874068667352981e-05,0.0007542857142857
chb22,chb22_27.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_27.edf,256,17,921600,True,0.0,0.0,[],0.0,3.312484251179104e-05,0.0008738461538461
chb22,chb22_28.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_28.edf,256,17,921600,True,0.0,0.0,[],0.0,2.090182272339135e-05,0.0006487912087912
chb22,chb22_29.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_29.edf,256,17,921600,True,0.0,0.0,[],0.0,3.126090082756749e-05,0.0008078144078144
chb22,chb22_30.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_30.edf,256,17,921600,True,0.0,0.0,[],0.0,2.120577546545684e-05,0.0010254456654456
chb22,chb22_38.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_38.edf,256,17,921600,True,0.0,0.0,[],0.0,3.377923098370402e-05,0.0015122832722832
chb22,chb22_51.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_51.edf,256,17,921600,True,0.0,0.0,[],0.0,3.415980040520481e-05,0.0022171428571428
chb22,chb22_54.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_54.edf,256,17,921600,True,0.0,0.0,[],0.0,4.8710254664543874e-05,0.0025848107448107
chb22,chb22_77.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_77.edf,256,17,921600,True,0.0,0.0,[],0.0,3.94043928361943e-05,0.001363028083028
chb23,chb23_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb23\chb23_06.edf,256,17,1916416,True,0.0,0.0,[],0.0,2.313933450991253e-05,0.0016853724053724
chb23,chb23_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb23\chb23_07.edf,256,17,655360,True,0.0,0.0,[],0.0,2.4032033957413094e-05,0.0010887423687423
chb23,chb23_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb23\chb23_08.edf,256,17,2647552,True,0.0,0.0,[],0.0,2.495581821554867e-05,0.0011270329670329
chb23,chb23_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb23\chb23_09.edf,256,17,3693056,True,0.0,0.0,[],0.0,2.563880368860246e-05,0.0014736019536019
chb23,chb23_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb23\chb23_10.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.914734640472998e-05,0.0012993406593406
chb23,chb23_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb23\chb23_16.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.896398373719146e-05,0.0011832967032967
chb23,chb23_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb23\chb23_17.edf,256,17,3222272,True,0.0,0.0,[],0.0,2.4662872493775296e-05,0.0012372161172161
chb23,chb23_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb23\chb23_19.edf,256,17,3686400,True,0.0,0.0,[],0.0,2.4352517074315483e-05,0.0007390476190476
chb23,chb23_20.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb23\chb23_20.edf,256,17,1282304,True,0.0,0.0,[],0.0,1.8677929213876272e-05,0.0009414407814407
chb24,chb24_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_01.edf,256,17,921600,True,0.0,0.0,[],0.0,3.470525427051162e-05,0.001323956043956
chb24,chb24_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_03.edf,256,17,921600,True,0.0,0.0,[],0.0,4.5005872876216016e-05,0.0021319658119658
chb24,chb24_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_04.edf,256,17,921600,True,0.0,0.0,[],0.0,4.5020791311538863e-05,0.0014685225885225
chb24,chb24_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_06.edf,256,17,921600,True,0.0,0.0,[],0.0,3.0443460386291268e-05,0.0011606349206349
chb24,chb24_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_07.edf,256,17,921600,True,0.0,0.0,[],0.0,4.603147085757381e-05,0.0012047863247863
chb24,chb24_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_09.edf,256,17,921600,True,0.0,0.0,[],0.0,2.660394912594667e-05,0.0013763125763125
chb24,chb24_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_11.edf,256,17,921600,True,0.0,0.0,[],0.0,2.2524728915782835e-05,0.0011625885225885
chb24,chb24_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_13.edf,256,17,921600,True,0.0,0.0,[],0.0,2.3366930718156207e-05,0.0011180463980463
chb24,chb24_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_14.edf,256,17,921600,True,0.0,0.0,[],0.0,2.7744571457500377e-05,0.0012544078144078
chb24,chb24_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_15.edf,256,17,921600,True,0.0,0.0,[],0.0,2.337578232860096e-05,0.0013118437118437
chb24,chb24_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_17.edf,256,17,921600,True,0.0,0.0,[],0.0,3.863187628683952e-05,0.0015044688644688
chb24,chb24_21.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb24\chb24_21.edf,256,17,921600,True,0.0,0.0,[],0.0,7.817167127534775e-05,0.0021772893772893
